time	AX	AY	AZ	GX	GY	GZ
10	0,050	-0,203	9,782	0,099	-0,367	-0,690
20	0,050	-0,203	9,782	0,099	-0,367	-0,690
30	0,050	-0,203	9,782	0,099	-0,367	-0,690
40	0,050	-0,203	9,782	0,099	-0,367	-0,690
50	0,050	-0,203	9,782	0,099	-0,367	-0,690
60	0,050	-0,203	9,782	0,099	-0,367	-0,690
70	0,050	-0,203	9,782	0,099	-0,367	-0,690
80	0,062	-0,156	9,748	0,090	-0,332	-0,641
90	0,062	-0,156	9,748	0,090	-0,332	-0,641
100	0,062	-0,156	9,748	0,090	-0,332	-0,641
110	0,062	-0,156	9,748	0,090	-0,332	-0,641
120	0,062	-0,156	9,748	0,090	-0,332	-0,641
130	0,062	-0,156	9,748	0,090	-0,332	-0,641
140	0,062	-0,156	9,748	0,090	-0,332	-0,641
150	0,062	-0,156	9,748	0,090	-0,332	-0,641
160	0,062	-0,156	9,748	0,090	-0,332	-0,641
170	0,062	-0,156	9,748	0,090	-0,332	-0,641
180	0,062	-0,156	9,748	0,090	-0,332	-0,641
190	0,062	-0,156	9,748	0,090	-0,332	-0,641
200	0,062	-0,156	9,748	0,090	-0,332	-0,641
210	0,062	-0,156	9,748	0,090	-0,332	-0,641
220	0,062	-0,156	9,748	0,090	-0,332	-0,641
230	0,062	-0,156	9,748	0,090	-0,332	-0,641
240	0,062	-0,156	9,748	0,090	-0,332	-0,641
250	0,062	-0,156	9,748	0,090	-0,332	-0,641
260	0,062	-0,156	9,748	0,090	-0,332	-0,641
270	0,084	-0,148	9,763	0,080	-0,300	-0,588
280	0,084	-0,148	9,763	0,080	-0,300	-0,588
290	0,084	-0,148	9,763	0,080	-0,300	-0,588
300	0,084	-0,148	9,763	0,080	-0,300	-0,588
310	0,084	-0,148	9,763	0,080	-0,300	-0,588
320	0,084	-0,148	9,763	0,080	-0,300	-0,588
330	0,084	-0,148	9,763	0,080	-0,300	-0,588
340	0,084	-0,148	9,763	0,080	-0,300	-0,588
350	0,084	-0,148	9,763	0,080	-0,300	-0,588
360	0,084	-0,148	9,763	0,080	-0,300	-0,588
370	0,084	-0,148	9,763	0,080	-0,300	-0,588
380	0,084	-0,148	9,763	0,080	-0,300	-0,588
390	0,084	-0,148	9,763	0,080	-0,300	-0,588
400	0,084	-0,148	9,763	0,080	-0,300	-0,588
410	0,084	-0,148	9,763	0,080	-0,300	-0,588
420	0,084	-0,148	9,763	0,080	-0,300	-0,588
430	0,084	-0,148	9,763	0,080	-0,300	-0,588
440	0,084	-0,148	9,763	0,080	-0,300	-0,588
450	0,084	-0,148	9,763	0,080	-0,300	-0,588
460	0,091	-0,163	9,748	0,070	-0,270	-0,535
470	0,091	-0,163	9,748	0,070	-0,270	-0,535
480	0,091	-0,163	9,748	0,070	-0,270	-0,535
490	0,091	-0,163	9,748	0,070	-0,270	-0,535
500	0,091	-0,163	9,748	0,070	-0,270	-0,535
510	0,091	-0,163	9,748	0,070	-0,270	-0,535
520	0,091	-0,163	9,748	0,070	-0,270	-0,535
530	0,091	-0,163	9,748	0,070	-0,270	-0,535
540	0,091	-0,163	9,748	0,070	-0,270	-0,535
550	0,091	-0,163	9,748	0,070	-0,270	-0,535
560	0,091	-0,163	9,748	0,070	-0,270	-0,535
570	0,091	-0,163	9,748	0,070	-0,270	-0,535
580	0,091	-0,163	9,748	0,070	-0,270	-0,535
590	0,091	-0,163	9,748	0,070	-0,270	-0,535
600	0,091	-0,163	9,748	0,070	-0,270	-0,535
610	0,091	-0,163	9,748	0,070	-0,270	-0,535
620	0,091	-0,163	9,748	0,070	-0,270	-0,535
630	0,091	-0,163	9,748	0,070	-0,270	-0,535
640	0,091	-0,163	9,748	0,070	-0,270	-0,535
650	0,091	-0,163	9,748	0,070	-0,270	-0,535
660	0,064	-0,194	9,751	0,061	-0,244	-0,486
670	0,064	-0,194	9,751	0,061	-0,244	-0,486
680	0,064	-0,194	9,751	0,061	-0,244	-0,486
690	0,064	-0,194	9,751	0,061	-0,244	-0,486
700	0,064	-0,194	9,751	0,061	-0,244	-0,486
710	0,064	-0,194	9,751	0,061	-0,244	-0,486
720	0,064	-0,194	9,751	0,061	-0,244	-0,486
730	0,064	-0,194	9,751	0,061	-0,244	-0,486
740	0,064	-0,194	9,751	0,061	-0,244	-0,486
750	0,064	-0,194	9,751	0,061	-0,244	-0,486
760	0,064	-0,194	9,751	0,061	-0,244	-0,486
770	0,064	-0,194	9,751	0,061	-0,244	-0,486
780	0,064	-0,194	9,751	0,061	-0,244	-0,486
790	0,064	-0,194	9,751	0,061	-0,244	-0,486
800	0,064	-0,194	9,751	0,061	-0,244	-0,486
810	0,064	-0,194	9,751	0,061	-0,244	-0,486
820	0,064	-0,194	9,751	0,061	-0,244	-0,486
830	0,064	-0,194	9,751	0,061	-0,244	-0,486
840	0,064	-0,194	9,751	0,061	-0,244	-0,486
850	0,062	-0,165	9,777	0,052	-0,220	-0,440
860	0,062	-0,165	9,777	0,052	-0,220	-0,440
870	0,062	-0,165	9,777	0,052	-0,220	-0,440
880	0,062	-0,165	9,777	0,052	-0,220	-0,440
890	0,062	-0,165	9,777	0,052	-0,220	-0,440
900	0,062	-0,165	9,777	0,052	-0,220	-0,440
910	0,062	-0,165	9,777	0,052	-0,220	-0,440
920	0,062	-0,165	9,777	0,052	-0,220	-0,440
930	0,062	-0,165	9,777	0,052	-0,220	-0,440
940	0,062	-0,165	9,777	0,052	-0,220	-0,440
950	0,062	-0,165	9,777	0,052	-0,220	-0,440
960	0,062	-0,165	9,777	0,052	-0,220	-0,440
970	0,062	-0,165	9,777	0,052	-0,220	-0,440
980	0,062	-0,165	9,777	0,052	-0,220	-0,440
990	0,062	-0,165	9,777	0,052	-0,220	-0,440
1000	0,062	-0,165	9,777	0,052	-0,220	-0,440
1010	0,062	-0,165	9,777	0,052	-0,220	-0,440
1020	0,062	-0,165	9,777	0,052	-0,220	-0,440
1030	0,062	-0,165	9,777	0,052	-0,220	-0,440
1040	-0,285	0,010	9,825	0,046	-0,198	-0,400
1050	-0,285	0,010	9,825	0,046	-0,198	-0,400
1060	-0,285	0,010	9,825	0,046	-0,198	-0,400
1070	-0,285	0,010	9,825	0,046	-0,198	-0,400
1080	-0,285	0,010	9,825	0,046	-0,198	-0,400
1090	-0,285	0,010	9,825	0,046	-0,198	-0,400
1100	-0,285	0,010	9,825	0,046	-0,198	-0,400
1110	-0,285	0,010	9,825	0,046	-0,198	-0,400
1120	-0,285	0,010	9,825	0,046	-0,198	-0,400
1130	-0,285	0,010	9,825	0,046	-0,198	-0,400
1140	-0,285	0,010	9,825	0,046	-0,198	-0,400
1150	-0,285	0,010	9,825	0,046	-0,198	-0,400
1160	-0,285	0,010	9,825	0,046	-0,198	-0,400
1170	-0,285	0,010	9,825	0,046	-0,198	-0,400
1180	-0,285	0,010	9,825	0,046	-0,198	-0,400
1190	-0,285	0,010	9,825	0,046	-0,198	-0,400
1200	-0,285	0,010	9,825	0,046	-0,198	-0,400
1210	-0,285	0,010	9,825	0,046	-0,198	-0,400
1220	-0,067	-0,105	9,789	0,040	-0,178	-0,364
1230	-0,067	-0,105	9,789	0,040	-0,178	-0,364
1240	-0,067	-0,105	9,789	0,040	-0,178	-0,364
1250	-0,067	-0,105	9,789	0,040	-0,178	-0,364
1260	-0,067	-0,105	9,789	0,040	-0,178	-0,364
1270	-0,067	-0,105	9,789	0,040	-0,178	-0,364
1280	-0,067	-0,105	9,789	0,040	-0,178	-0,364
1290	-0,067	-0,105	9,789	0,040	-0,178	-0,364
1300	-0,067	-0,105	9,789	0,040	-0,178	-0,364
1310	-0,067	-0,105	9,789	0,040	-0,178	-0,364
1320	-0,067	-0,105	9,789	0,040	-0,178	-0,364
1330	-0,067	-0,105	9,789	0,040	-0,178	-0,364
1340	-0,067	-0,105	9,789	0,040	-0,178	-0,364
1350	-0,067	-0,105	9,789	0,040	-0,178	-0,364
1360	-0,067	-0,105	9,789	0,040	-0,178	-0,364
1370	-0,067	-0,105	9,789	0,040	-0,178	-0,364
1380	-0,067	-0,105	9,789	0,040	-0,178	-0,364
1390	-0,067	-0,105	9,789	0,040	-0,178	-0,364
1400	-0,067	-0,105	9,789	0,040	-0,178	-0,364
1410	-0,175	-0,249	9,767	0,035	-0,160	-0,328
1420	-0,175	-0,249	9,767	0,035	-0,160	-0,328
1430	-0,175	-0,249	9,767	0,035	-0,160	-0,328
1440	-0,175	-0,249	9,767	0,035	-0,160	-0,328
1450	-0,175	-0,249	9,767	0,035	-0,160	-0,328
1460	-0,175	-0,249	9,767	0,035	-0,160	-0,328
1470	-0,175	-0,249	9,767	0,035	-0,160	-0,328
1480	-0,175	-0,249	9,767	0,035	-0,160	-0,328
1490	-0,175	-0,249	9,767	0,035	-0,160	-0,328
1500	-0,175	-0,249	9,767	0,035	-0,160	-0,328
1510	-0,175	-0,249	9,767	0,035	-0,160	-0,328
1520	-0,175	-0,249	9,767	0,035	-0,160	-0,328
1530	-0,175	-0,249	9,767	0,035	-0,160	-0,328
1540	-0,175	-0,249	9,767	0,035	-0,160	-0,328
1550	-0,175	-0,249	9,767	0,035	-0,160	-0,328
1560	-0,175	-0,249	9,767	0,035	-0,160	-0,328
1570	-0,175	-0,249	9,767	0,035	-0,160	-0,328
1580	-0,175	-0,249	9,767	0,035	-0,160	-0,328
1590	-0,175	-0,249	9,767	0,035	-0,160	-0,328
1600	0,081	-0,000	9,799	0,006	-0,028	-0,056
1610	0,081	-0,000	9,799	0,006	-0,028	-0,056
1620	0,081	-0,000	9,799	0,006	-0,028	-0,056
1630	0,081	-0,000	9,799	0,006	-0,028	-0,056
1640	0,081	-0,000	9,799	0,006	-0,028	-0,056
1650	0,081	-0,000	9,799	0,006	-0,028	-0,056
1660	0,081	-0,000	9,799	0,006	-0,028	-0,056
1670	0,081	-0,000	9,799	0,006	-0,028	-0,056
1680	0,081	-0,000	9,799	0,006	-0,028	-0,056
1690	0,081	-0,000	9,799	0,006	-0,028	-0,056
1700	0,081	-0,000	9,799	0,006	-0,028	-0,056
1710	0,081	-0,000	9,799	0,006	-0,028	-0,056
1720	0,081	-0,000	9,799	0,006	-0,028	-0,056
1730	0,081	-0,000	9,799	0,006	-0,028	-0,056
1740	0,081	-0,000	9,799	0,006	-0,028	-0,056
1750	0,081	-0,000	9,799	0,006	-0,028	-0,056
1760	0,081	-0,000	9,799	0,006	-0,028	-0,056
1770	0,081	-0,000	9,799	0,006	-0,028	-0,056
1780	0,081	-0,000	9,799	0,006	-0,028	-0,056
1790	0,081	-0,000	9,799	0,006	-0,028	-0,056
1800	0,158	-0,503	9,720	0,005	-0,027	-0,053
1810	0,158	-0,503	9,720	0,005	-0,027	-0,053
1820	0,158	-0,503	9,720	0,005	-0,027	-0,053
1830	0,158	-0,503	9,720	0,005	-0,027	-0,053
1840	0,158	-0,503	9,720	0,005	-0,027	-0,053
1850	0,158	-0,503	9,720	0,005	-0,027	-0,053
1860	0,158	-0,503	9,720	0,005	-0,027	-0,053
1870	0,158	-0,503	9,720	0,005	-0,027	-0,053
1880	0,158	-0,503	9,720	0,005	-0,027	-0,053
1890	0,158	-0,503	9,720	0,005	-0,027	-0,053
1900	0,158	-0,503	9,720	0,005	-0,027	-0,053
1910	0,158	-0,503	9,720	0,005	-0,027	-0,053
1920	0,158	-0,503	9,720	0,005	-0,027	-0,053
1930	0,158	-0,503	9,720	0,005	-0,027	-0,053
1940	0,158	-0,503	9,720	0,005	-0,027	-0,053
1950	0,158	-0,503	9,720	0,005	-0,027	-0,053
1960	0,158	-0,503	9,720	0,005	-0,027	-0,053
1970	0,158	-0,503	9,720	0,005	-0,027	-0,053
1980	0,158	-0,503	9,720	0,005	-0,027	-0,053
1990	0,153	-0,718	9,746	0,004	-0,027	-0,049
2000	0,153	-0,718	9,746	0,004	-0,027	-0,049
2010	0,153	-0,718	9,746	0,004	-0,027	-0,049
2020	0,153	-0,718	9,746	0,004	-0,027	-0,049
2030	0,153	-0,718	9,746	0,004	-0,027	-0,049
2040	0,153	-0,718	9,746	0,004	-0,027	-0,049
2050	0,153	-0,718	9,746	0,004	-0,027	-0,049
2060	0,153	-0,718	9,746	0,004	-0,027	-0,049
2070	0,153	-0,718	9,746	0,004	-0,027	-0,049
2080	0,153	-0,718	9,746	0,004	-0,027	-0,049
2090	0,153	-0,718	9,746	0,004	-0,027	-0,049
2100	0,153	-0,718	9,746	0,004	-0,027	-0,049
2110	0,153	-0,718	9,746	0,004	-0,027	-0,049
2120	0,153	-0,718	9,746	0,004	-0,027	-0,049
2130	0,153	-0,718	9,746	0,004	-0,027	-0,049
2140	0,153	-0,718	9,746	0,004	-0,027	-0,049
2150	0,153	-0,718	9,746	0,004	-0,027	-0,049
2160	0,153	-0,718	9,746	0,004	-0,027	-0,049
2170	0,153	-0,718	9,746	0,004	-0,027	-0,049
2180	0,153	-0,718	9,746	0,004	-0,027	-0,049
2190	0,620	-0,352	9,727	0,018	-0,135	-0,244
2200	0,620	-0,352	9,727	0,018	-0,135	-0,244
2210	0,620	-0,352	9,727	0,018	-0,135	-0,244
2220	0,620	-0,352	9,727	0,018	-0,135	-0,244
2230	0,620	-0,352	9,727	0,018	-0,135	-0,244
2240	0,620	-0,352	9,727	0,018	-0,135	-0,244
2250	0,620	-0,352	9,727	0,018	-0,135	-0,244
2260	0,620	-0,352	9,727	0,018	-0,135	-0,244
2270	0,620	-0,352	9,727	0,018	-0,135	-0,244
2280	0,620	-0,352	9,727	0,018	-0,135	-0,244
2290	0,620	-0,352	9,727	0,018	-0,135	-0,244
2300	0,620	-0,352	9,727	0,018	-0,135	-0,244
2310	0,620	-0,352	9,727	0,018	-0,135	-0,244
2320	0,620	-0,352	9,727	0,018	-0,135	-0,244
2330	0,620	-0,352	9,727	0,018	-0,135	-0,244
2340	0,620	-0,352	9,727	0,018	-0,135	-0,244
2350	0,620	-0,352	9,727	0,018	-0,135	-0,244
2360	0,620	-0,352	9,727	0,018	-0,135	-0,244
2370	0,620	-0,352	9,727	0,018	-0,135	-0,244
2380	0,256	-0,314	9,765	0,015	-0,122	-0,223
2390	0,256	-0,314	9,765	0,015	-0,122	-0,223
2400	0,256	-0,314	9,765	0,015	-0,122	-0,223
2410	0,256	-0,314	9,765	0,015	-0,122	-0,223
2420	0,256	-0,314	9,765	0,015	-0,122	-0,223
2430	0,256	-0,314	9,765	0,015	-0,122	-0,223
2440	0,256	-0,314	9,765	0,015	-0,122	-0,223
2450	0,256	-0,314	9,765	0,015	-0,122	-0,223
2460	0,256	-0,314	9,765	0,015	-0,122	-0,223
2470	0,256	-0,314	9,765	0,015	-0,122	-0,223
2480	0,256	-0,314	9,765	0,015	-0,122	-0,223
2490	0,256	-0,314	9,765	0,015	-0,122	-0,223
2500	0,256	-0,314	9,765	0,015	-0,122	-0,223
2510	0,256	-0,314	9,765	0,015	-0,122	-0,223
2520	0,256	-0,314	9,765	0,015	-0,122	-0,223
2530	0,256	-0,314	9,765	0,015	-0,122	-0,223
2540	0,256	-0,314	9,765	0,015	-0,122	-0,223
2550	0,256	-0,314	9,765	0,015	-0,122	-0,223
2560	0,256	-0,314	9,765	0,015	-0,122	-0,223
2570	0,715	-0,402	9,794	0,013	-0,111	-0,206
2580	0,715	-0,402	9,794	0,013	-0,111	-0,206
2590	0,715	-0,402	9,794	0,013	-0,111	-0,206
2600	0,715	-0,402	9,794	0,013	-0,111	-0,206
2610	0,715	-0,402	9,794	0,013	-0,111	-0,206
2620	0,715	-0,402	9,794	0,013	-0,111	-0,206
2630	0,715	-0,402	9,794	0,013	-0,111	-0,206
2640	0,715	-0,402	9,794	0,013	-0,111	-0,206
2650	0,715	-0,402	9,794	0,013	-0,111	-0,206
2660	0,715	-0,402	9,794	0,013	-0,111	-0,206
2670	0,715	-0,402	9,794	0,013	-0,111	-0,206
2680	0,715	-0,402	9,794	0,013	-0,111	-0,206
2690	0,715	-0,402	9,794	0,013	-0,111	-0,206
2700	0,715	-0,402	9,794	0,013	-0,111	-0,206
2710	0,715	-0,402	9,794	0,013	-0,111	-0,206
2720	0,715	-0,402	9,794	0,013	-0,111	-0,206
2730	0,715	-0,402	9,794	0,013	-0,111	-0,206
2740	0,715	-0,402	9,794	0,013	-0,111	-0,206
2750	0,715	-0,402	9,794	0,013	-0,111	-0,206
2760	1,034	-0,110	9,724	0,011	-0,101	-0,194
2770	1,034	-0,110	9,724	0,011	-0,101	-0,194
2780	1,034	-0,110	9,724	0,011	-0,101	-0,194
2790	1,034	-0,110	9,724	0,011	-0,101	-0,194
2800	1,034	-0,110	9,724	0,011	-0,101	-0,194
2810	1,034	-0,110	9,724	0,011	-0,101	-0,194
2820	1,034	-0,110	9,724	0,011	-0,101	-0,194
2830	1,034	-0,110	9,724	0,011	-0,101	-0,194
2840	1,034	-0,110	9,724	0,011	-0,101	-0,194
2850	1,034	-0,110	9,724	0,011	-0,101	-0,194
2860	1,034	-0,110	9,724	0,011	-0,101	-0,194
2870	1,034	-0,110	9,724	0,011	-0,101	-0,194
2880	1,034	-0,110	9,724	0,011	-0,101	-0,194
2890	1,034	-0,110	9,724	0,011	-0,101	-0,194
2900	1,034	-0,110	9,724	0,011	-0,101	-0,194
2910	1,034	-0,110	9,724	0,011	-0,101	-0,194
2920	1,034	-0,110	9,724	0,011	-0,101	-0,194
2930	1,034	-0,110	9,724	0,011	-0,101	-0,194
2940	1,034	-0,110	9,724	0,011	-0,101	-0,194
2950	0,811	0,232	9,799	0,010	-0,093	-0,188
2960	0,811	0,232	9,799	0,010	-0,093	-0,188
2970	0,811	0,232	9,799	0,010	-0,093	-0,188
2980	0,811	0,232	9,799	0,010	-0,093	-0,188
2990	0,811	0,232	9,799	0,010	-0,093	-0,188
3000	0,811	0,232	9,799	0,010	-0,093	-0,188
3010	0,811	0,232	9,799	0,010	-0,093	-0,188
3020	0,811	0,232	9,799	0,010	-0,093	-0,188
3030	0,811	0,232	9,799	0,010	-0,093	-0,188
3040	0,811	0,232	9,799	0,010	-0,093	-0,188
3050	0,811	0,232	9,799	0,010	-0,093	-0,188
3060	0,811	0,232	9,799	0,010	-0,093	-0,188
3070	0,811	0,232	9,799	0,010	-0,093	-0,188
3080	0,811	0,232	9,799	0,010	-0,093	-0,188
3090	0,811	0,232	9,799	0,010	-0,093	-0,188
3100	0,811	0,232	9,799	0,010	-0,093	-0,188
3110	0,811	0,232	9,799	0,010	-0,093	-0,188
3120	0,811	0,232	9,799	0,010	-0,093	-0,188
3130	0,811	0,232	9,799	0,010	-0,093	-0,188
3140	-1,649	-0,110	9,832	0,010	-0,086	-0,188
3150	-1,649	-0,110	9,832	0,010	-0,086	-0,188
3160	-1,649	-0,110	9,832	0,010	-0,086	-0,188
3170	-1,649	-0,110	9,832	0,010	-0,086	-0,188
3180	-1,649	-0,110	9,832	0,010	-0,086	-0,188
3190	-1,649	-0,110	9,832	0,010	-0,086	-0,188
3200	-1,649	-0,110	9,832	0,010	-0,086	-0,188
3210	-1,649	-0,110	9,832	0,010	-0,086	-0,188
3220	-1,649	-0,110	9,832	0,010	-0,086	-0,188
3230	-1,649	-0,110	9,832	0,010	-0,086	-0,188
3240	-1,649	-0,110	9,832	0,010	-0,086	-0,188
3250	-1,649	-0,110	9,832	0,010	-0,086	-0,188
3260	-1,649	-0,110	9,832	0,010	-0,086	-0,188
3270	-1,649	-0,110	9,832	0,010	-0,086	-0,188
3280	-1,649	-0,110	9,832	0,010	-0,086	-0,188
3290	-1,649	-0,110	9,832	0,010	-0,086	-0,188
3300	-1,649	-0,110	9,832	0,010	-0,086	-0,188
3310	-1,649	-0,110	9,832	0,010	-0,086	-0,188
3320	-1,649	-0,110	9,832	0,010	-0,086	-0,188
3330	-0,086	0,093	9,820	0,010	-0,077	-0,176
3340	-0,086	0,093	9,820	0,010	-0,077	-0,176
3350	-0,086	0,093	9,820	0,010	-0,077	-0,176
3360	-0,086	0,093	9,820	0,010	-0,077	-0,176
3370	-0,086	0,093	9,820	0,010	-0,077	-0,176
3380	-0,086	0,093	9,820	0,010	-0,077	-0,176
3390	-0,086	0,093	9,820	0,010	-0,077	-0,176
3400	-0,086	0,093	9,820	0,010	-0,077	-0,176
3410	-0,086	0,093	9,820	0,010	-0,077	-0,176
3420	-0,086	0,093	9,820	0,010	-0,077	-0,176
3430	-0,086	0,093	9,820	0,010	-0,077	-0,176
3440	-0,086	0,093	9,820	0,010	-0,077	-0,176
3450	-0,086	0,093	9,820	0,010	-0,077	-0,176
3460	-0,086	0,093	9,820	0,010	-0,077	-0,176
3470	-0,086	0,093	9,820	0,010	-0,077	-0,176
3480	-0,086	0,093	9,820	0,010	-0,077	-0,176
3490	-0,086	0,093	9,820	0,010	-0,077	-0,176
3500	-0,086	0,093	9,820	0,010	-0,077	-0,176
3510	-0,086	0,093	9,820	0,010	-0,077	-0,176
3520	-0,117	0,076	9,803	0,009	-0,069	-0,168
3530	-0,117	0,076	9,803	0,009	-0,069	-0,168
3540	-0,117	0,076	9,803	0,009	-0,069	-0,168
3550	-0,117	0,076	9,803	0,009	-0,069	-0,168
3560	-0,117	0,076	9,803	0,009	-0,069	-0,168
3570	-0,117	0,076	9,803	0,009	-0,069	-0,168
3580	-0,117	0,076	9,803	0,009	-0,069	-0,168
3590	-0,117	0,076	9,803	0,009	-0,069	-0,168
3600	-0,117	0,076	9,803	0,009	-0,069	-0,168
3610	-0,117	0,076	9,803	0,009	-0,069	-0,168
3620	-0,117	0,076	9,803	0,009	-0,069	-0,168
3630	-0,117	0,076	9,803	0,009	-0,069	-0,168
3640	-0,117	0,076	9,803	0,009	-0,069	-0,168
3650	-0,117	0,076	9,803	0,009	-0,069	-0,168
3660	-0,117	0,076	9,803	0,009	-0,069	-0,168
3670	-0,117	0,076	9,803	0,009	-0,069	-0,168
3680	-0,117	0,076	9,803	0,009	-0,069	-0,168
3690	-0,117	0,076	9,803	0,009	-0,069	-0,168
3700	-0,117	0,076	9,803	0,009	-0,069	-0,168
3710	-0,117	0,076	9,803	0,009	-0,069	-0,168
3720	1,062	0,103	9,784	0,009	-0,062	-0,163
3730	1,062	0,103	9,784	0,009	-0,062	-0,163
3740	1,062	0,103	9,784	0,009	-0,062	-0,163
3750	1,062	0,103	9,784	0,009	-0,062	-0,163
3760	1,062	0,103	9,784	0,009	-0,062	-0,163
3770	1,062	0,103	9,784	0,009	-0,062	-0,163
3780	1,062	0,103	9,784	0,009	-0,062	-0,163
3790	1,062	0,103	9,784	0,009	-0,062	-0,163
3800	1,062	0,103	9,784	0,009	-0,062	-0,163
3810	1,062	0,103	9,784	0,009	-0,062	-0,163
3820	1,062	0,103	9,784	0,009	-0,062	-0,163
3830	1,062	0,103	9,784	0,009	-0,062	-0,163
3840	1,062	0,103	9,784	0,009	-0,062	-0,163
3850	1,062	0,103	9,784	0,009	-0,062	-0,163
3860	1,062	0,103	9,784	0,009	-0,062	-0,163
3870	1,062	0,103	9,784	0,009	-0,062	-0,163
3880	1,062	0,103	9,784	0,009	-0,062	-0,163
3890	1,062	0,103	9,784	0,009	-0,062	-0,163
3900	1,062	0,103	9,784	0,009	-0,062	-0,163
3910	0,239	-0,077	9,777	0,007	-0,056	-0,168
3920	0,239	-0,077	9,777	0,007	-0,056	-0,168
3930	0,239	-0,077	9,777	0,007	-0,056	-0,168
3940	0,239	-0,077	9,777	0,007	-0,056	-0,168
3950	0,239	-0,077	9,777	0,007	-0,056	-0,168
3960	0,239	-0,077	9,777	0,007	-0,056	-0,168
3970	0,239	-0,077	9,777	0,007	-0,056	-0,168
3980	0,239	-0,077	9,777	0,007	-0,056	-0,168
3990	0,239	-0,077	9,777	0,007	-0,056	-0,168
4000	0,239	-0,077	9,777	0,007	-0,056	-0,168
4010	0,239	-0,077	9,777	0,007	-0,056	-0,168
4020	0,239	-0,077	9,777	0,007	-0,056	-0,168
4030	0,239	-0,077	9,777	0,007	-0,056	-0,168
4040	0,239	-0,077	9,777	0,007	-0,056	-0,168
4050	0,239	-0,077	9,777	0,007	-0,056	-0,168
4060	0,239	-0,077	9,777	0,007	-0,056	-0,168
4070	0,239	-0,077	9,777	0,007	-0,056	-0,168
4080	0,239	-0,077	9,777	0,007	-0,056	-0,168
4090	0,239	-0,077	9,777	0,007	-0,056	-0,168
4100	0,239	-0,077	9,777	0,007	-0,056	-0,168
4110	0,234	0,232	9,729	0,003	-0,051	-0,166
4120	0,234	0,232	9,729	0,003	-0,051	-0,166
4130	0,234	0,232	9,729	0,003	-0,051	-0,166
4140	0,234	0,232	9,729	0,003	-0,051	-0,166
4150	0,234	0,232	9,729	0,003	-0,051	-0,166
4160	0,234	0,232	9,729	0,003	-0,051	-0,166
4170	0,234	0,232	9,729	0,003	-0,051	-0,166
4180	0,234	0,232	9,729	0,003	-0,051	-0,166
4190	0,234	0,232	9,729	0,003	-0,051	-0,166
4200	0,234	0,232	9,729	0,003	-0,051	-0,166
4210	0,234	0,232	9,729	0,003	-0,051	-0,166
4220	0,234	0,232	9,729	0,003	-0,051	-0,166
4230	0,234	0,232	9,729	0,003	-0,051	-0,166
4240	0,234	0,232	9,729	0,003	-0,051	-0,166
4250	0,234	0,232	9,729	0,003	-0,051	-0,166
4260	0,234	0,232	9,729	0,003	-0,051	-0,166
4270	0,234	0,232	9,729	0,003	-0,051	-0,166
4280	0,234	0,232	9,729	0,003	-0,051	-0,166
4290	0,234	0,232	9,729	0,003	-0,051	-0,166
4300	0,234	0,232	9,729	0,003	-0,051	-0,166
4310	0,632	-0,007	9,787	0,001	-0,046	-0,168
4320	0,632	-0,007	9,787	0,001	-0,046	-0,168
4330	0,632	-0,007	9,787	0,001	-0,046	-0,168
4340	0,632	-0,007	9,787	0,001	-0,046	-0,168
4350	0,632	-0,007	9,787	0,001	-0,046	-0,168
4360	0,632	-0,007	9,787	0,001	-0,046	-0,168
4370	0,632	-0,007	9,787	0,001	-0,046	-0,168
4380	0,632	-0,007	9,787	0,001	-0,046	-0,168
4390	0,632	-0,007	9,787	0,001	-0,046	-0,168
4400	0,632	-0,007	9,787	0,001	-0,046	-0,168
4410	0,632	-0,007	9,787	0,001	-0,046	-0,168
4420	0,632	-0,007	9,787	0,001	-0,046	-0,168
4430	0,632	-0,007	9,787	0,001	-0,046	-0,168
4440	0,632	-0,007	9,787	0,001	-0,046	-0,168
4450	0,632	-0,007	9,787	0,001	-0,046	-0,168
4460	0,632	-0,007	9,787	0,001	-0,046	-0,168
4470	0,632	-0,007	9,787	0,001	-0,046	-0,168
4480	0,632	-0,007	9,787	0,001	-0,046	-0,168
4490	0,632	-0,007	9,787	0,001	-0,046	-0,168
4500	0,373	-0,136	9,784	-0,000	-0,042	-0,171
4510	0,373	-0,136	9,784	-0,000	-0,042	-0,171
4520	0,373	-0,136	9,784	-0,000	-0,042	-0,171
4530	0,373	-0,136	9,784	-0,000	-0,042	-0,171
4540	0,373	-0,136	9,784	-0,000	-0,042	-0,171
4550	0,373	-0,136	9,784	-0,000	-0,042	-0,171
4560	0,373	-0,136	9,784	-0,000	-0,042	-0,171
4570	0,373	-0,136	9,784	-0,000	-0,042	-0,171
4580	0,373	-0,136	9,784	-0,000	-0,042	-0,171
4590	0,373	-0,136	9,784	-0,000	-0,042	-0,171
4600	0,373	-0,136	9,784	-0,000	-0,042	-0,171
4610	0,373	-0,136	9,784	-0,000	-0,042	-0,171
4620	0,373	-0,136	9,784	-0,000	-0,042	-0,171
4630	0,373	-0,136	9,784	-0,000	-0,042	-0,171
4640	0,373	-0,136	9,784	-0,000	-0,042	-0,171
4650	0,373	-0,136	9,784	-0,000	-0,042	-0,171
4660	0,373	-0,136	9,784	-0,000	-0,042	-0,171
4670	0,373	-0,136	9,784	-0,000	-0,042	-0,171
4680	0,373	-0,136	9,784	-0,000	-0,042	-0,171
